1,7,0
2,2,2
3,2,2
4,3,2
5,3,0
6,5,0
7,4,0
8,2,2
9,2,2
10,5,0
11,2,2
12,4,0
13,10,0
14,4,0
15,2,0
16,3,2
17,4,0
18,4,0
19,2,2
20,5,0
21,2,2
22,6,0
23,5,0
24,3,2
25,3,0
26,3,0
27,5,0
28,3,0
29,6,0
30,2,2
31,6,0
32,2,2
33,1,1
34,3,0
35,5,0
36,3,0
37,4,0
38,3,0
39,3,2
40,2,2
41,3,2
42,3,0
43,4,0
44,3,0
45,6,0
46,7,0
47,4,0
48,2,2
49,3,0
50,3,0
51,4,0
52,5,0
53,5,0
54,2,2
55,4,0
56,5,0
57,7,0
58,5,0
59,5,0
60,9,0
61,3,2
62,3,0
63,3,2
64,5,0
65,3,0
66,2,0
67,2,2
68,6,0
69,8,0
70,3,0
71,11,0
72,1,1
73,4,0
74,3,2
75,3,0
76,2,2
77,2,2
78,3,0
79,2,2
80,4,0
81,3,0
82,3,0
83,3,0
84,5,0
85,2,2
86,4,0
87,7,0
88,5,0
89,3,0
90,3,2
91,3,0
92,8,0
93,4,0
94,2,2
95,5,0
96,7,0
97,5,0
98,6,0
99,9,0
100,3,0
