-4,0,-4,0,0,0,0,0,-4,0,-4,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,6,0,0,x,-10,0,-4,0,0,-4,-4,0,2,-4,0,0,-10,0,2,6,0,0,0,-4,0,0,0,-3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0
0,0,0,0,-4,0,-4,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,6,0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,2,0,0,0,-10,-4,2,0,0,0,-3,6,0,0,0,-4,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
-4,0,-4,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,6,0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,2,0,0,0,-10,-3,2,0,0,-4,0,0,0,0,0,6,-10,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,0,0,0,0,-10,-4,0,0,0,0,0,0,-4,0,0,-4,x,0,2,0,0,-4,0,0,0,-4,0,0,-10,0,0,6,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,0,0,-4,0,0,-4,0,0,0,0,0,-4,-10,0,2,-4,0,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,6,0,0,0,-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,0,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,-10,0,2,0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,6,0,0,0,-4,0,0
0,0,0,6,0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,-4,2,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,6
0,0,0,0,0,-4,0,0,-4,x,0,0,-4,0,0,-10,0,0,0,0,0,-10,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,2,0,0,-4,0,0,0,0,0,0,-10,0,0,-4,0,0,0,0,0,0,0,0,0,0
0,-4,0,0,-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,-10,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,-4,-10,0,2,0,0,0,0,0,0,-4,0,0,-10,0,0,0,0,0,0,0,0,0,0,0
-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,-10,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,0,-10,0,2,-4,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0
-4,0,0,-10,0,0,0,0,0,-10,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,-10,0,2,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0
0,0,0,0,0,-10,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,0,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,0,2,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0
0,-10,-4,0,0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,2,0,0,0,0,0,0,0,0,0,-10,0,0,0
0,0,0,-10,0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,0,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,2,0,0,0,0,0,0,0,0,0,-10,0
0,-4,0,0,-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,2,0,0,0,0,0,0,0,0,0
-4,-10,0,0,0,0,-4,-10,0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,0,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,-4,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,-4,0,0,-10,0,0,0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,0,-10,0,0,-4,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,-4,0,0,0,0,-10,0,0,0,0,-4,0,0,0,0,0,0,-10,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
