-6,1,-2,x,x,2,-2,-6,-6,2,x,-6,-6,2,-6,0,-6,-6,0,-6,0,2,8,0,0,0,-6,-6,-6,2,-4,0,0,0,0,0,8,-6,0,-6,-3,0,-6,-3,0,3,-3,0,-6,-3,0,0,0,-3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
-2,-6,x,2,-2,-6,-6,2,-6,0,-6,x,0,-6,0,2,0,0,8,0,-6,-6,-6,2,-4,0,-4,0,0,-6,8,-6,0,-6,-3,0,-6,-3,0,3,-3,0,-6,-3,8,0,-3,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
-6,0,-2,0,-6,2,0,-6,-6,2,0,0,0,0,-2,-6,-6,2,-4,0,-4,0,-4,-6,0,2,8,-6,-3,0,-6,x,-4,3,-3,0,-6,-3,8,0,-3,0,3,-3,-6,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,-6,-6,0,0,0,-6,2,0,-6,-6,2,-5,0,-4,0,-4,-6,-4,2,8,-6,x,8,-2,x,0,x,-4,-4,x,-3,0,0,x,0,3,-3,-6,0,-3,0,0,0,0,3,8,0,0,0,0,0,-6,0,3,6,0,0,4,0,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
-6,2,0,-6,-6,0,0,-5,-2,2,-4,x,-4,2,x,-6,8,0,-4,-6,8,2,-2,0,-4,-4,-4,-3,x,0,0,8,-6,0,-3,0,0,-3,0,3,0,0,0,0,0,0,-6,0,3,8,0,0,0,0,8,0,0,3,0,0,-6,6,4,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,-5,2,0,0,3,2,x,-6,-4,2,8,-6,-4,2,0,-6,-4,0,x,x,-4,2,x,0,-6,-4,-4,0,-2,-3,-4,0,x,0,0,0,0,8,-6,0,-7,0,0,0,0,0,0,0,0,3,8,0,-6,0,0,8,8,0,3,0,8,0,0,4,4,6,-6,3,0,0,0,0,0,0,8,0,3,0,0,0,0
3,2,0,-6,-4,2,-4,-6,0,x,-4,-6,0,x,-4,-6,0,2,-4,-6,4,0,0,-4,-3,2,-2,-3,x,-4,0,0,0,0,-6,-7,0,0,0,0,0,0,0,0,0,3,0,8,-6,0,0,0,0,0,3,8,0,0,0,4,8,8,x,3,0,8,8,0,4,4,7,0,3,6,0,0,-6,0,0,0,0,3,0
-4,-6,-4,x,0,-6,-4,x,0,-6,-4,2,0,-6,-4,0,0,x,0,x,0,-3,-3,-2,x,-4,0,2,2,0,0,-4,0,0,0,0,0,0,0,3,0,0,-6,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,8,0,0,0,4,x,8,8,3,0,8,8,-6,2,4,x,8,-3,0,7,0,6,0,0,0
0,0,-4,-6,0,2,-4,-6,0,0,-4,0,0,2,0,0,0,0,-3,-3,-2,x,-4,0,0,0,0,-4,0,2,2,0,0,-8,0,0,-6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,8,0,8,-6,4,x,0,8,3,4,0,x,2,3,0,-2,8,-6,-3,0,-3,8
0,-6,-4,0,0,0,-4,2,0,0,0,0,0,0,0,-5,-3,-2,x,-4,0,0,0,-4,0,-8,0,0,0,0,-6,2,2,0,0,0,0,0,-6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,-6,4,4,0,0,3,8,0,8,4,x,x,-2,8,3,x,x,-2,x,x,x,-2,-2,0,3
0,0,-4,0,0,0,0,0,0,2,-5,0,-2,-3,-4,x,0,-8,0,-4,0,-8,0,-8,-6,0,0,0,0,0,0,0,-6,2,2,0,0,0,0,0,-6,0,0,0,0,0,0,0,3,8,0,0,-6,0,0,0,0,3,8,0,0,0,4,x,4,4,3,8,-3,8,3,x,8,-2,8,x,0,-2,-2,8,0,0,0
0,0,0,0,0,-5,0,-2,-3,x,x,2,0,-8,-8,3,-4,0,2,-8,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-6,2,2,0,0,0,0,0,-6,8,0,0,-6,0,0,0,0,3,8,0,0,0,0,8,0,0,3,4,0,4,0,x,x,x,x,x,0,-2,-3,x,3,-3,-3,8,3,0,8,0,8
-5,0,-2,x,0,x,-8,0,-8,0,-8,-8,-4,2,0,0,0,3,3,0,7,-8,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-6,-6,2,0,-6,0,0,0,-6,0,8,0,0,0,0,8,0,0,3,8,0,0,0,0,8,0,0,3,3,-8,0,4,0,-8,0,0,-3,-3,0,0,0,3,0,0,0,3,3
x,0,-8,-8,-4,0,0,0,x,0,3,0,0,-8,0,2,0,0,0,0,3,3,-6,-8,3,0,0,7,0,0,-6,-6,2,0,-6,0,0,0,-6,0,2,0,0,0,0,0,-6,0,0,8,0,0,-6,0,8,0,0,5,8,8,0,-8,0,8,-3,0,3,3,-2,-3,-3,4,0,0,0,-3,0,0,0,0,3,0,0
-4,0,3,0,0,-8,0,0,0,0,0,0,3,3,0,-8,-6,2,3,0,0,7,0,3,x,3,2,3,-6,0,7,3,-6,-6,x,0,0,0,0,0,-6,0,2,0,0,0,-6,0,-6,0,8,0,0,-8,8,0,-3,8,0,0,0,x,-2,3,3,0,x,x,4,x,3,x,-4,-3,3,4,0,0,0,0,0,0,0
0,0,0,0,3,3,0,-7,0,0,-6,0,0,7,0,x,3,0,0,3,2,3,-6,0,7,3,x,-6,x,0,3,0,0,0,7,0,-6,7,0,0,-6,0,-6,0,2,-4,0,0,-3,0,x,0,8,-3,0,0,-6,0,8,-3,-2,0,8,0,x,8,3,3,-4,0,-3,4,4,3,0,0,x,3,0,4,0,0,0
-7,0,0,0,-6,0,0,3,3,0,0,0,0,x,2,7,-6,-6,0,3,7,-6,x,0,3,-6,3,0,3,0,-6,7,0,3,-6,0,-6,0,0,-3,0,2,0,0,x,-3,2,-6,0,0,-4,0,0,-3,-2,0,x,0,-2,8,8,8,0,0,3,0,8,-3,x,3,x,0,0,x,0,4,4,0,0,0,3,0,0
0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,-6,2,2,0,-6,0,0,-3,0,-6,0,0,2,-6,3,-6,3,0,x,0,3,x,-6,7,0,0,-6,-3,2,0,0,-4,0,2,3,-3,0,3,0,0,0,4,0,0,0,0,3,0,0,x,0,0,x,8,8,-3,0,3,0,8,0,0,0,0,4,4,0,0
0,0,0,0,0,0,0,0,0,-6,2,2,6,-4,2,0,x,6,-2,x,0,2,-6,2,x,-6,0,0,0,2,2,-6,3,0,3,-6,0,0,3,-3,-6,0,x,-4,-6,-3,0,-3,-4,0,2,0,3,0,0,3,0,0,0,0,4,0,0,0,3,0,0,-3,0,0,0,0,0,0,0,3,8,8,0,0,0,0,8
0,0,0,-6,0,0,0,x,0,-4,6,0,2,2,6,0,3,2,6,-3,0,0,0,x,0,x,3,0,0,x,0,2,2,2,-6,3,-3,-3,-6,-4,-4,3,3,-6,x,0,0,-6,0,0,0,0,2,2,0,3,0,0,3,0,0,3,0,4,x,0,0,3,0,0,-3,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,-4,0,0,0,0,0,0,6,x,2,2,x,0,x,x,6,0,-7,2,6,0,2,0,-6,3,5,-3,-6,x,x,x,x,x,x,x,-6,-6,-4,0,3,3,0,0,0,0,-6,0,0,0,2,2,2,0,3,0,0,3,0,0,3,0,4,x,0,0,3,0,0,-3,0,0,0,0,0,0,0,3,0
0,-4,0,0,0,0,0,0,0,0,0,0,0,6,0,-7,5,2,6,0,2,-6,x,3,-7,2,x,6,x,6,6,3,x,0,-6,8,0,0,-4,0,0,0,0,0,-6,0,0,3,3,0,0,0,0,-6,0,0,2,2,2,2,0,3,0,0,3,0,0,3,0,4,x,0,0,3,0,0,-3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-7,0,5,6,0,0,-6,-6,0,-7,0,2,0,5,2,0,6,3,2,2,2,0,0,2,-4,-3,x,6,6,6,-6,0,-6,0,0,8,0,0,0,-6,0,0,3,3,0,0,0,-6,-6,0,2,2,2,2,2,0,3,0,0,3,0,0,3,0,4,x,0,0,3,0,0,-3,0,0,0
0,-7,0,0,x,0,0,-6,-6,-6,-7,0,0,0,0,5,0,6,0,-7,0,2,x,5,2,2,5,3,x,2,3,0,-6,2,-2,0,0,0,0,0,0,-3,6,6,0,6,8,0,0,-6,-6,8,0,3,3,0,0,0,-6,-6,2,2,2,2,2,2,0,3,0,0,3,0,0,3,0,4,x,0,0,3,0,0,-3
-6,-6,-6,6,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,5,0,6,x,3,0,x,2,2,2,3,-2,x,3,0,2,0,7,-3,0,8,0,0,-6,-6,8,0,0,6,x,0,6,-6,x,8,-6,3,-4,0,8,0,-6,x,2,2,2,2,2,2,0,3,0,0,3,0,0,3,0,4,x,0,0,3
0,0,0,0,0,-7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,x,6,x,2,x,0,x,-2,x,3,x,-6,7,-3,-6,2,0,7,0,3,6,8,-6,-6,6,0,-2,6,-6,6,6,3,3,0,8,8,0,3,2,2,x,2,2,2,2,0,3,0,0,3,0,0,3,0,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,3,3,6,-4,-4,7,6,-6,2,-3,7,3,3,7,7,2,x,2,7,0,0,x,7,x,0,6,8,0,x,x,0,x,2,3,x,2,x,8,3,2,2,8,x,2,2,2,2,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,x,x,-4,-6,6,x,x,6,x,x,x,x,x,x,x,7,x,x,0,x,3,4,7,7,0,0,7,7,0,0,0,7,0,6,0,0,2,0,3,2,0,8,3,x,2,2,0,x,x,2,2,3,0,3,0,0,3
